Time,PriceImportElectricity,PriceExportElectricity,PriceHydrogen,TemperatureAmbient,HeatValue,HeatH2,HeatEl,HeatFC,HeatHP,HeatWasteEl,HeatWasteFC,HeatDemand1,HeatDemand2,HeatDemand3,HeatConsumption,HeatAvgConsumption,HeatSupply,HeatWaste,ElectricityDemand,LoadH2System,LoadElectrolyser,LoadCompressor,LoadHeatPump,ElectricitySupply,ElectricityFCGeneration,NetElectricity,H2Produced,H2FCUsed,H2Stored,H2Imported,H2Exported,TCons1,TCons2,TCons3,TConsAvg,TCons1Slack,TCons2Slack,TCons3Slack,HeatSlack,DateTime
4428,0.20219710000000002,0.07219710000000001,3.3,23.82,0.009310790443685468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.724731875570854,0.0,0.0,22.033141889320696,21.092034574398763,21.85309978543729,21.659425416385584,0.0,0.0,0.0,0.0,2023-07-04 12:00:00
4429,0.19634800000000002,0.066348,3.3,24.53,0.009661438662938117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.724731875570854,0.0,0.0,22.097993371219594,21.191042212085197,21.924485640251,21.737840407851934,0.0,0.0,0.0,0.0,2023-07-04 13:00:00
4430,0.20082940000000002,0.07082940000000001,3.3,25.51,0.010025292439163476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.724731875570854,0.0,0.0,22.186259603956113,21.31222495135811,22.019049090101163,21.839177881805128,0.0,0.0,0.0,0.0,2023-07-04 14:00:00
4431,0.2029052,0.07290519999999999,3.3,25.66,0.01040284909909924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.724731875570854,0.0,0.0,22.306890049564764,21.464577245564143,22.145748204255884,21.9724051664616,0.0,0.0,0.0,0.0,2023-07-04 15:00:00
4432,0.20865730000000002,0.07865730000000001,3.3,25.69,0.010794624699013752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.724731875570854,0.0,0.0,22.42858642151284,21.616844166586816,22.2732929910287,22.106241193042788,0.0,0.0,0.0,0.0,2023-07-04 16:00:00
4433,0.2172515,0.0872515,3.3,26.21,0.01120115473006787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.724731875570854,0.0,0.0,22.546954803638982,21.764673583048747,22.397297528054814,22.23630863824751,0.0,0.0,0.0,0.0,2023-07-04 17:00:00
4434,0.2365836,0.1065836,3.3,25.54,0.011622994850241063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.724731875570854,0.0,0.0,22.67989983594283,21.926010403214068,22.535674159006916,22.38052813272127,0.0,0.0,0.0,0.0,2023-07-04 18:00:00
4435,0.25635220000000003,0.1263522,3.3,24.72,0.012060721643822134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.724731875570854,0.0,0.0,22.783703116634143,22.05717503207745,22.644711906173917,22.495196684961837,0.0,0.0,0.0,0.0,2023-07-04 19:00:00
4436,0.2602128,0.1302128,3.3,23.82,0.0125149334095027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.724731875570854,0.0,0.0,22.853978266928397,22.15381848920204,22.720031545404026,22.57594276717815,0.0,0.0,0.0,0.0,2023-07-04 20:00:00
4437,0.2648397,0.1348397,3.3,22.85,0.012986250978150565,6.992000000000001,0.0,6.992000000000001,0.0,0.0,0.0,3.138160380776331,3.85383961922367,0.0,6.992000000000001,2.330666666666667,6.992000000000001,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,-20.0,0.0,0.818732601932209,5.724731875570854,0.0,0.0,22.88903865620151,22.214290184991427,22.75995334103864,22.621094060743857,0.0,0.0,0.0,0.0,2023-07-04 21:00:00
4438,0.2631228,0.1331228,3.3,22.1,0.013475318561380806,6.448481338756576,0.0,6.448481338756576,0.0,0.0,0.0,0.0,2.763573552652629,3.6849077861039468,6.448481338756576,2.149493779585525,6.448481338756576,0.0,0.0,0.0,0.0,0.0,0.0,18.445312753880366,18.445312753880366,-18.445312753880366,0.0,0.7550889452218915,4.8977292473565015,0.0,0.0,23.457097213776006,22.936710598443813,22.76322145686652,23.052343089695444,0.0,0.0,0.0,0.0,2023-07-04 22:00:00
4439,0.2486989,0.1186989,3.3,21.64,0.013982804632084385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.135013141071763,0.0,0.0,23.40784329435832,23.40784329435832,23.40784329435832,23.40784329435832,0.0,0.0,0.0,0.0,2023-07-04 23:00:00
4440,0.232238,0.102238,3.3,20.67,0.014509402838117826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.135013141071763,0.0,0.0,23.34368192826049,23.34368192826049,23.34368192826049,23.34368192826049,0.0,0.0,0.0,0.0,2023-07-05 00:00:00
4441,0.2219754,0.0919754,3.3,20.16,0.015055832950402847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.135013141071763,0.0,0.0,23.24664443315234,23.24664443315234,23.24664443315234,23.24664443315234,0.0,0.0,0.0,0.0,2023-07-05 01:00:00
4442,0.21364310000000003,0.08364310000000001,3.3,19.66,0.015622841846731784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.135013141071763,0.0,0.0,23.134619049385964,23.134619049385964,23.134619049385964,23.134619049385964,0.0,0.0,0.0,0.0,2023-07-05 02:00:00
4443,0.21006380000000002,0.0800638,3.3,18.9,0.01621120453262356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.135013141071763,0.0,0.0,23.008512676954883,23.008512676954883,23.008512676954883,23.008512676954883,0.0,0.0,0.0,0.0,2023-07-05 03:00:00
4444,0.2078037,0.0778037,3.3,18.56,0.0168217252006255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.135013141071763,0.0,0.0,22.85940003398199,22.85940003398199,22.85940003398199,22.859400033981995,0.0,0.0,0.0,0.0,2023-07-05 04:00:00
4445,0.2123142,0.0823142,3.3,18.95,0.01745523832950889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.135013141071763,0.0,0.0,22.70335940500675,22.70335940500675,22.70335940500675,22.70335940500675,0.0,0.0,0.0,0.0,2023-07-05 05:00:00
4446,0.21828940000000002,0.0882894,3.3,18.88,0.0181126098248607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.135013141071763,0.0,0.0,22.56713654653853,22.56713654653853,22.56713654653853,22.56713654653853,0.0,0.0,0.0,0.0,2023-07-05 06:00:00
4447,0.2255644,0.09556440000000001,3.3,19.73,0.01879473820263047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.135013141071763,0.0,0.0,22.43331715283429,22.43331715283429,22.43331715283429,22.43331715283429,0.0,0.0,0.0,0.0,2023-07-05 07:00:00
4448,0.2243519,0.0943519,3.3,20.12,0.019502555817250036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.135013141071763,0.0,0.0,22.33520408926409,22.33520408926409,22.33520408926409,22.335204089264085,0.0,0.0,0.0,0.0,2023-07-05 08:00:00
4449,0.21666950000000001,0.0866695,3.3,18.68,0.020237030136004787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.135013141071763,0.0,0.0,22.25480639733842,22.25480639733842,22.25480639733842,22.254806397338417,0.0,0.0,0.0,0.0,2023-07-05 09:00:00
4450,0.2094624,0.0794624,3.3,19.1,0.020999165061398237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.135013141071763,0.0,0.0,22.125063867148977,22.125063867148977,22.125063867148977,22.125063867148977,0.0,0.0,0.0,0.0,2023-07-05 10:00:00
4451,0.2075903,0.0775903,3.3,19.68,0.021790002303317423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.135013141071763,0.0,0.0,22.01527346272294,22.01527346272294,22.01527346272294,22.01527346272294,0.0,0.0,0.0,0.0,2023-07-05 11:00:00
4452,0.2086088,0.0786088,3.3,19.18,0.022610622802874604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.135013141071763,0.0,0.0,21.930518023109897,21.930518023109897,21.930518023109897,21.930518023109897,0.0,0.0,0.0,0.0,2023-07-05 12:00:00
4453,0.2083663,0.0783663,3.3,18.81,0.023462148209871417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.135013141071763,0.0,0.0,21.8306918708697,21.8306918708697,21.8306918708697,21.8306918708697,0.0,0.0,0.0,0.0,2023-07-05 13:00:00
4454,0.2076194,0.0776194,3.3,19.83,0.024345742415904977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.135013141071763,0.0,0.0,21.72106014185044,21.72106014185044,21.72106014185044,21.72106014185044,0.0,0.0,0.0,0.0,2023-07-05 14:00:00
4455,0.2076,0.0776,3.3,20.4,0.025262613145211357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.135013141071763,0.0,0.0,21.652426794957375,21.652426794957375,21.652426794957375,21.652426794957375,0.0,0.0,0.0,0.0,2023-07-05 15:00:00
4456,0.20921990000000001,0.0792199,3.3,20.83,0.026214013605420895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.135013141071763,0.0,0.0,21.606971739999487,21.606971739999487,21.606971739999487,21.606971739999484,0.0,0.0,0.0,0.0,2023-07-05 16:00:00
4457,0.2149914,0.0849914,3.3,20.92,0.027201244200481648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.135013141071763,0.0,0.0,21.57877265220881,21.57877265220881,21.57877265220881,21.57877265220881,0.0,0.0,0.0,0.0,2023-07-05 17:00:00
4458,0.21948250000000002,0.0894825,3.3,21.0,0.02822565430809222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.135013141071763,0.0,0.0,21.554863432738685,21.554863432738685,21.554863432738685,21.554863432738685,0.0,0.0,0.0,0.0,2023-07-05 18:00:00
4459,0.236506,0.106506,3.3,20.82,0.029288644124073494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.135013141071763,0.0,0.0,21.534725451077154,21.534725451077154,21.534725451077154,21.534725451077154,0.0,0.0,0.0,0.0,2023-07-05 19:00:00
4460,0.2503091,0.1203091,3.3,20.64,0.030391666576200103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.135013141071763,0.0,0.0,21.508785504096366,21.508785504096366,21.508785504096366,21.508785504096366,0.0,0.0,0.0,0.0,2023-07-05 20:00:00
4461,0.252996,0.122996,3.3,18.03,0.03153622931010764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.135013141071763,0.0,0.0,21.47725416590214,21.47725416590214,21.47725416590214,21.47725416590214,0.0,0.0,0.0,0.0,2023-07-05 21:00:00
4462,0.2511336,0.12113360000000001,3.3,17.13,0.032723896749989934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.135013141071763,0.0,0.0,21.352140963121915,21.352140963121915,21.352140963121915,21.352140963121915,0.0,0.0,0.0,0.0,2023-07-05 22:00:00
4463,0.2400077,0.1100077,3.3,16.8,0.033956292236903024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.135013141071763,0.0,0.0,21.19890434259338,21.19890434259338,21.19890434259338,21.19890434259338,0.0,0.0,0.0,0.0,2023-07-05 23:00:00
4464,0.2307539,0.10075390000000001,3.3,17.11,0.03523510024759858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.135013141071763,0.0,0.0,21.039252345804318,21.039252345804318,21.039252345804318,21.039252345804318,0.0,0.0,0.0,0.0,2023-07-06 00:00:00
4465,0.2216262,0.0916262,3.3,17.05,0.03656206869691947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.135013141071763,0.0,0.0,20.896645702413224,20.896645702413224,20.896645702413224,20.896645702413224,0.0,0.0,0.0,0.0,2023-07-06 01:00:00
4466,0.2181633,0.08816330000000001,3.3,17.2,0.037939011326904505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.135013141071763,0.0,0.0,20.75703715003259,20.75703715003259,20.75703715003259,20.75703715003259,0.0,0.0,0.0,0.0,2023-07-06 02:00:00
4467,0.2156219,0.0856219,3.3,17.08,0.03936781018586791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.135013141071763,0.0,0.0,20.62793952948266,20.62793952948266,20.62793952948266,20.62793952948266,0.0,0.0,0.0,0.0,2023-07-06 03:00:00
4468,0.21670830000000002,0.0867083,3.3,16.89,0.04085041820084185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.135013141071763,0.0,0.0,20.49917209417289,20.49917209417289,20.49917209417289,20.49917209417289,0.0,0.0,0.0,0.0,2023-07-06 04:00:00
4469,0.22337220000000002,0.0933722,3.3,16.93,0.042388861846898315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.135013141071763,0.0,0.0,20.36818230973708,20.36818230973708,20.36818230973708,20.36818230973708,0.0,0.0,0.0,0.0,2023-07-06 05:00:00
4470,0.2393384,0.10933839999999999,3.3,17.24,0.0439852439169987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.135013141071763,0.0,0.0,20.243398357115204,20.243398357115204,20.243398357115204,20.243398357115204,0.0,0.0,0.0,0.0,2023-07-06 06:00:00
4471,0.2487183,0.1187183,3.3,17.77,0.04564174639615707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.135013141071763,0.0,0.0,20.134394271660657,20.134394271660657,20.134394271660657,20.134394271660657,0.0,0.0,0.0,0.0,2023-07-06 07:00:00
4472,0.2497562,0.11975620000000001,3.3,18.71,0.04736063344384564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.135013141071763,0.0,0.0,20.048581933571782,20.048581933571782,20.048581933571782,20.048581933571782,0.0,0.0,0.0,0.0,2023-07-06 08:00:00
4473,0.23214100000000001,0.10214100000000001,3.3,20.62,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.135013141071763,0.0,0.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,2023-07-06 09:00:00
4474,0.2235662,0.0935662,3.3,22.52,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.135013141071763,0.0,0.0,20.022502021026185,20.022502021026185,20.022502021026185,20.022502021026185,0.0,0.0,0.0,0.0,2023-07-06 10:00:00
4475,0.2177753,0.0877753,3.3,22.45,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.135013141071763,0.0,0.0,20.113145169470904,20.113145169470904,20.113145169470904,20.113145169470904,0.0,0.0,0.0,0.0,2023-07-06 11:00:00
4476,0.2144676,0.0844676,3.3,23.25,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.135013141071763,0.0,0.0,20.197958002586567,20.197958002586567,20.197958002586567,20.197958002586567,0.0,0.0,0.0,0.0,2023-07-06 12:00:00
4477,0.21372069999999999,0.0837207,3.3,24.02,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.135013141071763,0.0,0.0,20.308727540003666,20.308727540003666,20.308727540003666,20.308727540003666,0.0,0.0,0.0,0.0,2023-07-06 13:00:00
4478,0.2130417,0.08304170000000001,3.3,24.55,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.135013141071763,0.0,0.0,20.44342291246938,20.44342291246938,20.44342291246938,20.44342291246938,0.0,0.0,0.0,0.0,2023-07-06 14:00:00
4479,0.2142833,0.0842833,3.3,25.12,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.135013141071763,0.0,0.0,20.5924653059682,20.5924653059682,20.5924653059682,20.5924653059682,0.0,0.0,0.0,0.0,2023-07-06 15:00:00
4480,0.21911390000000003,0.08911390000000001,3.3,25.89,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.135013141071763,0.0,0.0,20.75678575900351,20.75678575900351,20.75678575900351,20.75678575900351,0.0,0.0,0.0,0.0,2023-07-06 16:00:00
4481,0.2299003,0.0999003,3.3,25.73,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.135013141071763,0.0,0.0,20.94308849252419,20.94308849252419,20.94308849252419,20.94308849252419,0.0,0.0,0.0,0.0,2023-07-06 17:00:00
4482,0.2431699,0.1131699,3.3,25.44,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.135013141071763,0.0,0.0,21.116822659285017,21.116822659285017,21.116822659285017,21.116822659285017,0.0,0.0,0.0,0.0,2023-07-06 18:00:00
4483,0.25900999999999996,0.12900999999999999,3.3,24.65,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.135013141071763,0.0,0.0,21.27372625189905,21.27372625189905,21.27372625189905,21.27372625189905,0.0,0.0,0.0,0.0,2023-07-06 19:00:00
4484,0.2638891,0.1338891,3.3,23.52,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.135013141071763,0.0,0.0,21.396263321044096,21.396263321044096,21.396263321044096,21.396263321044092,0.0,0.0,0.0,0.0,2023-07-06 20:00:00
4485,0.26120220000000005,0.13120220000000002,3.3,22.57,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.135013141071763,0.0,0.0,21.47334133298595,21.47334133298595,21.47334133298595,21.47334133298595,0.0,0.0,0.0,0.0,2023-07-06 21:00:00
4486,0.2542861,0.12428610000000001,3.3,21.5,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.135013141071763,0.0,0.0,21.513143004572562,21.513143004572562,21.513143004572562,21.513143004572566,0.0,0.0,0.0,0.0,2023-07-06 22:00:00
4487,0.2469335,0.1169335,3.3,20.41,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.135013141071763,0.0,0.0,21.512665997854434,21.512665997854434,21.512665997854434,21.51266599785443,0.0,0.0,0.0,0.0,2023-07-06 23:00:00
4488,0.2314523,0.1014523,3.3,19.5,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.135013141071763,0.0,0.0,21.47264629871156,21.47264629871156,21.47264629871156,21.472646298711556,0.0,0.0,0.0,0.0,2023-07-07 00:00:00
4489,0.2259524,0.0959524,3.3,18.7,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.135013141071763,0.0,0.0,21.40105189791989,21.40105189791989,21.40105189791989,21.40105189791989,0.0,0.0,0.0,0.0,2023-07-07 01:00:00
4490,0.2231976,0.09319759999999999,3.3,18.01,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.135013141071763,0.0,0.0,21.303021048565352,21.303021048565352,21.303021048565352,21.303021048565352,0.0,0.0,0.0,0.0,2023-07-07 02:00:00
4491,0.2219851,0.0919851,3.3,17.49,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.135013141071763,0.0,0.0,21.183505518122622,21.183505518122622,21.183505518122622,21.183505518122622,0.0,0.0,0.0,0.0,2023-07-07 03:00:00
4492,0.22120910000000002,0.09120910000000002,3.3,17.17,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.135013141071763,0.0,0.0,21.049454971624026,21.049454971624026,21.049454971624026,21.049454971624026,0.0,0.0,0.0,0.0,2023-07-07 04:00:00
4493,0.2281834,0.0981834,3.3,16.84,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.135013141071763,0.0,0.0,20.90865565333108,20.90865565333108,20.90865565333108,20.90865565333108,0.0,0.0,0.0,0.0,2023-07-07 05:00:00
4494,0.2361568,0.10615680000000001,3.3,17.59,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.135013141071763,0.0,0.0,20.760989564525328,20.760989564525328,20.760989564525328,20.760989564525328,0.0,0.0,0.0,0.0,2023-07-07 06:00:00
