Timestep,Electricity_priceEUR,TemperatureC,Electricity_priceCHF,ElecPriceCHF_cropped,Time,Temperature_Basel_degC
2023-04-02T16:00+0100,92.44,13.65,89.6668,89.6668,2200,10.3
2023-04-02T17:00+0100,105.12,12.77,101.9664,101.9664,2201,9.6
2023-04-02T18:00+0100,108.68,11.71,105.4196,105.4196,2202,8.8
2023-04-02T19:00+0100,133,9.33,129.01,129.01,2203,8.1
2023-04-02T20:00+0100,135.36,9.21,131.2992,131.2992,2204,7.6
2023-04-02T21:00+0100,118.34,9.2,114.7898,114.7898,2205,6.6
2023-04-02T22:00+0100,128.32,8.84,124.4704,124.4704,2206,6.5
2023-04-02T23:00+0100,109.27,8.86,105.9919,105.9919,2207,5.9
2023-04-03T00:00+0100,111.59,8.5,108.2423,108.2423,2208,5.4
2023-04-03T01:00+0100,110.46,7.48,107.1462,107.1462,2209,4.8
2023-04-03T02:00+0100,109.88,6.59,106.5836,106.5836,2210,4.4
2023-04-03T03:00+0100,107.85,5.54,104.6145,104.6145,2211,4.1
2023-04-03T04:00+0100,105.75,5.03,102.5775,102.5775,2212,3.8
2023-04-03T05:00+0100,114.25,4.32,110.8225,110.8225,2213,3.6
2023-04-03T06:00+0100,139.15,4.04,134.9755,134.9755,2214,3.8
2023-04-03T07:00+0100,163.04,3.65,158.1488,158.1488,2215,4.5
2023-04-03T08:00+0100,172.51,4.11,167.3347,167.3347,2216,6.1
2023-04-03T09:00+0100,149.93,4.58,145.4321,145.4321,2217,7.4
2023-04-03T10:00+0100,135.9,5.1,131.823,131.823,2218,8.4
2023-04-03T11:00+0100,113.42,5.43,110.0174,110.0174,2219,9.2
2023-04-03T12:00+0100,108.39,6.03,105.1383,105.1383,2220,9.7
2023-04-03T13:00+0100,106.65,6.65,103.4505,103.4505,2221,10.3
2023-04-03T14:00+0100,103.39,6.59,100.2883,100.2883,2222,10.4
2023-04-03T15:00+0100,106.51,6.48,103.3147,103.3147,2223,10.1
2023-04-03T16:00+0100,108.57,6.39,105.3129,105.3129,2224,9.7
2023-04-03T17:00+0100,120.66,6.09,117.0402,117.0402,2225,9
2023-04-03T18:00+0100,140,5.87,135.8,135.8,2226,8.2
2023-04-03T19:00+0100,160.94,5.49,156.1118,156.1118,2227,7.4
2023-04-03T20:00+0100,161.11,5.27,156.2767,156.2767,2228,6.5
2023-04-03T21:00+0100,142.04,4.8,137.7788,137.7788,2229,5.7
2023-04-03T22:00+0100,136.71,3.99,132.6087,132.6087,2230,4.9
2023-04-03T23:00+0100,127.13,3.47,123.3161,123.3161,2231,4.1
2023-04-04T00:00+0100,124.16,2.93,120.4352,120.4352,2232,3.3
2023-04-04T01:00+0100,119.16,2.25,115.5852,115.5852,2233,2.5
2023-04-04T02:00+0100,119.53,1.75,115.9441,115.9441,2234,1.7
2023-04-04T03:00+0100,116.65,1.04,113.1505,113.1505,2235,1.2
2023-04-04T04:00+0100,117.15,0.58,113.6355,113.6355,2236,0.7
2023-04-04T05:00+0100,129.97,0.26,126.0709,126.0709,2237,0.4
2023-04-04T06:00+0100,149.1,0.07,144.627,144.627,2238,0.8
2023-04-04T07:00+0100,189.98,0.25,184.2806,184.2806,2239,3.3
2023-04-04T08:00+0100,193.54,0.9,187.7338,187.7338,2240,5.7
2023-04-04T09:00+0100,151.99,2.57,147.4303,147.4303,2241,7.9
2023-04-04T10:00+0100,142.35,4.63,138.0795,138.0795,2242,9.9
2023-04-04T11:00+0100,118,5.54,114.46,114.46,2243,11.6
2023-04-04T12:00+0100,107.73,6.48,104.4981,104.4981,2244,12.9
2023-04-04T13:00+0100,103.09,6.95,99.9973,99.9973,2245,13.8
2023-04-04T14:00+0100,98.59,7.62,95.6323,95.6323,2246,14.1
2023-04-04T15:00+0100,102.43,7.54,99.3571,99.3571,2247,14.1
2023-04-04T16:00+0100,106.56,7.54,103.3632,103.3632,2248,13.4
2023-04-04T17:00+0100,125.83,7.24,122.0551,122.0551,2249,12.1
2023-04-04T18:00+0100,148.67,6.39,144.2099,144.2099,2250,10.3
2023-04-04T19:00+0100,180.1,5.51,174.697,174.697,2251,9.1
2023-04-04T20:00+0100,179.83,4.75,174.4351,174.4351,2252,7.9
2023-04-04T21:00+0100,158.33,4.06,153.5801,153.5801,2253,6.7
2023-04-04T22:00+0100,149.66,3.46,145.1702,145.1702,2254,5.5
2023-04-04T23:00+0100,142.71,3.12,138.4287,138.4287,2255,4.3
2023-04-05T00:00+0100,133.72,2.71,129.7084,129.7084,2256,3.5
2023-04-05T01:00+0100,129.08,2.13,125.2076,125.2076,2257,2.6
2023-04-05T02:00+0100,132.33,1.75,128.3601,128.3601,2258,1.6
2023-04-05T03:00+0100,130.01,1.39,126.1097,126.1097,2259,1
2023-04-05T04:00+0100,132.46,1.16,128.4862,128.4862,2260,0.4
2023-04-05T05:00+0100,139.04,0.89,134.8688,134.8688,2261,-0.1
2023-04-05T06:00+0100,158.44,0.66,153.6868,153.6868,2262,0.2
2023-04-05T07:00+0100,197,1.51,191.09,191.09,2263,2.6
2023-04-05T08:00+0100,177.95,2.61,172.6115,172.6115,2264,4.8
2023-04-05T09:00+0100,151.6,4.31,147.052,147.052,2265,6.7
2023-04-05T10:00+0100,139.83,5.83,135.6351,135.6351,2266,8.4
2023-04-05T11:00+0100,121.97,6.57,118.3109,118.3109,2267,9.9
2023-04-05T12:00+0100,115.55,7.54,112.0835,112.0835,2268,10.9
2023-04-05T13:00+0100,113.1,8,109.707,109.707,2269,11.7
2023-04-05T14:00+0100,109.7,8.4,106.409,106.409,2270,11.9
2023-04-05T15:00+0100,111.16,9.12,107.8252,107.8252,2271,11.8
2023-04-05T16:00+0100,121.3,9.66,117.661,117.661,2272,10.9
2023-04-05T17:00+0100,137.93,9.59,133.7921,133.7921,2273,9.6
2023-04-05T18:00+0100,153.87,9.13,149.2539,149.2539,2274,7.9
2023-04-05T19:00+0100,187.43,8.24,181.8071,181.8071,2275,6.7
2023-04-05T20:00+0100,186.06,7.52,180.4782,180.4782,2276,5.5
2023-04-05T21:00+0100,158.61,6.48,153.8517,153.8517,2277,4.3
2023-04-05T22:00+0100,150.3,5.8,145.791,145.791,2278,3.1
2023-04-05T23:00+0100,138.91,5.49,134.7427,134.7427,2279,1.9
2023-04-06T00:00+0100,133.93,4.5,129.9121,129.9121,2280,1.6
2023-04-06T01:00+0100,119.13,3.88,115.5561,115.5561,2281,1.2
2023-04-06T02:00+0100,117.74,3.46,114.2078,114.2078,2282,0.8
2023-04-06T03:00+0100,116.88,2.7,113.3736,113.3736,2283,0.6
2023-04-06T04:00+0100,116.33,2.57,112.8401,112.8401,2284,0.4
2023-04-06T05:00+0100,124.52,2.22,120.7844,120.7844,2285,0.3
2023-04-06T06:00+0100,146.71,2,142.3087,142.3087,2286,0.7
2023-04-06T07:00+0100,166.93,2.51,161.9221,161.9221,2287,2.3
2023-04-06T08:00+0100,160,4.51,155.2,155.2,2288,4.1
2023-04-06T09:00+0100,145.12,6.38,140.7664,140.7664,2289,4.8
2023-04-06T10:00+0100,138.1,8.56,133.957,133.957,2290,6.7
2023-04-06T11:00+0100,126.11,10.7,122.3267,122.3267,2291,7.8
2023-04-06T12:00+0100,114.39,10.96,110.9583,110.9583,2292,8
2023-04-06T13:00+0100,110.19,11.83,106.8843,106.8843,2293,8.4
2023-04-06T14:00+0100,109.37,12.47,106.0889,106.0889,2294,8.5
2023-04-06T15:00+0100,112.44,12.71,109.0668,109.0668,2295,8.6
2023-04-06T16:00+0100,113.88,12.33,110.4636,110.4636,2296,7.9
2023-04-06T17:00+0100,124.35,11.99,120.6195,120.6195,2297,7.1
2023-04-06T18:00+0100,141.51,11.69,137.2647,137.2647,2298,6.1
2023-04-06T19:00+0100,151.08,11.16,146.5476,146.5476,2299,5.6
2023-04-06T20:00+0100,148.44,10.51,143.9868,143.9868,2300,5.1
2023-04-06T21:00+0100,139.23,10.16,135.0531,135.0531,2301,4.6
2023-04-06T22:00+0100,130.03,10.06,126.1291,126.1291,2302,4.1
2023-04-06T23:00+0100,119.11,9.66,115.5367,115.5367,2303,3.6
2023-04-07T00:00+0100,116.91,9.49,113.4027,113.4027,2304,3.2
2023-04-07T01:00+0100,110.27,9.42,106.9619,106.9619,2305,2.8
2023-04-07T02:00+0100,106.44,8.83,103.2468,103.2468,2306,2.6
2023-04-07T03:00+0100,103.98,8.62,100.8606,100.8606,2307,2.3
2023-04-07T04:00+0100,104.21,8.19,101.0837,101.0837,2308,2.2
2023-04-07T05:00+0100,106.65,7.99,103.4505,103.4505,2309,2.1
2023-04-07T06:00+0100,125.39,7.72,121.6283,121.6283,2310,2.8
2023-04-07T07:00+0100,136.58,7.78,132.4826,132.4826,2311,4.6
2023-04-07T08:00+0100,137.03,8.25,132.9191,132.9191,2312,6.6
2023-04-07T09:00+0100,138.05,8.31,133.9085,133.9085,2313,8.6
2023-04-07T10:00+0100,132.51,8.44,128.5347,128.5347,2314,10.5
2023-04-07T11:00+0100,115.87,8.13,112.3939,112.3939,2315,12.3
2023-04-07T12:00+0100,107,7.56,103.79,103.79,2316,13.4
2023-04-07T13:00+0100,100.3,6.62,97.291,97.291,2317,14.2
2023-04-07T14:00+0100,98.21,7.31,95.2637,95.2637,2318,14.5
2023-04-07T15:00+0100,100.07,8.3,97.0679,97.0679,2319,14.8
2023-04-07T16:00+0100,100.76,8.48,97.7372,97.7372,2320,14.2
2023-04-07T17:00+0100,108.42,8.23,105.1674,105.1674,2321,13.3
2023-04-07T18:00+0100,131.07,7.87,127.1379,127.1379,2322,11.9
2023-04-07T19:00+0100,140.68,7.76,136.4596,136.4596,2323,10.8
2023-04-07T20:00+0100,140.27,7.42,136.0619,136.0619,2324,9.8
2023-04-07T21:00+0100,137.26,7.06,133.1422,133.1422,2325,8.8
2023-04-07T22:00+0100,134.18,6.69,130.1546,130.1546,2326,7.8
2023-04-07T23:00+0100,130.82,6.68,126.8954,126.8954,2327,6.8
2023-04-08T00:00+0100,134.69,6.64,130.6493,130.6493,2328,5.9
2023-04-08T01:00+0100,129.09,6.42,125.2173,125.2173,2329,5
2023-04-08T02:00+0100,123.16,6.46,119.4652,119.4652,2330,4.5
2023-04-08T03:00+0100,118.47,6.42,114.9159,114.9159,2331,4
2023-04-08T04:00+0100,115.56,6.26,112.0932,112.0932,2332,3.6
2023-04-08T05:00+0100,117.16,6.16,113.6452,113.6452,2333,3.6
2023-04-08T06:00+0100,130.87,6.31,126.9439,126.9439,2334,4.5
2023-04-08T07:00+0100,137.04,6.63,132.9288,132.9288,2335,5.6
2023-04-08T08:00+0100,138.54,7.06,134.3838,134.3838,2336,6.6
2023-04-08T09:00+0100,133.06,7.65,129.0682,129.0682,2337,9
2023-04-08T10:00+0100,117.65,8.76,114.1205,114.1205,2338,10.7
2023-04-08T11:00+0100,113.19,9.83,109.7943,109.7943,2339,10.3
2023-04-08T12:00+0100,106.75,10.64,103.5475,103.5475,2340,10.2
2023-04-08T13:00+0100,103.62,10.82,100.5114,100.5114,2341,10.8
2023-04-08T14:00+0100,101.8,10.71,98.746,98.746,2342,11.2
2023-04-08T15:00+0100,100.14,10.63,97.1358,97.1358,2343,12
2023-04-08T16:00+0100,105.43,10.75,102.2671,102.2671,2344,12.3
2023-04-08T17:00+0100,120.9,10.88,117.273,117.273,2345,12
2023-04-08T18:00+0100,137.08,10.67,132.9676,132.9676,2346,11
2023-04-08T19:00+0100,144.76,9.56,140.4172,140.4172,2347,9.9
2023-04-08T20:00+0100,146.75,8.97,142.3475,142.3475,2348,8.9
2023-04-08T21:00+0100,140.85,8.86,136.6245,136.6245,2349,7.8
2023-04-08T22:00+0100,135.72,8.67,131.6484,131.6484,2350,6.8
2023-04-08T23:00+0100,131.96,8.25,128.0012,128.0012,2351,5.7
2023-04-09T00:00+0100,125.18,7.48,121.4246,121.4246,2352,5.1
2023-04-09T01:00+0100,115.83,6.57,112.3551,112.3551,2353,4.4
2023-04-09T02:00+0100,111.72,6.14,108.3684,108.3684,2354,4
2023-04-09T03:00+0100,109.35,5.97,106.0695,106.0695,2355,3.7
2023-04-09T04:00+0100,107.33,5.89,104.1101,104.1101,2356,3.4
2023-04-09T05:00+0100,105.12,5.43,101.9664,101.9664,2357,3.3
2023-04-09T06:00+0100,107.72,5.22,104.4884,104.4884,2358,4.2
2023-04-09T07:00+0100,109.56,5.8,106.2732,106.2732,2359,5.5
2023-04-09T08:00+0100,110.04,6.48,106.7388,106.7388,2360,7.7
2023-04-09T09:00+0100,104.46,8.07,101.3262,101.3262,2361,9.2
2023-04-09T10:00+0100,94.54,9.39,91.7038,91.7038,2362,11
2023-04-09T11:00+0100,84.08,10.5,81.5576,81.5576,2363,12.4
2023-04-09T12:00+0100,68.92,11.4,66.8524,66.8524,2364,13.5
2023-04-09T13:00+0100,56.31,11.83,54.6207,54.6207,2365,14.4
2023-04-09T14:00+0100,52.29,12.28,50.7213,50.7213,2366,14.7
2023-04-09T15:00+0100,54.67,12.99,53.0299,53.0299,2367,14.9
2023-04-09T16:00+0100,55.74,13.27,54.0678,54.0678,2368,14.5
2023-04-09T17:00+0100,89.48,12.88,86.7956,86.7956,2369,13.6
2023-04-09T18:00+0100,111.68,12.25,108.3296,108.3296,2370,12.3
2023-04-09T19:00+0100,126.99,11.24,123.1803,123.1803,2371,11
2023-04-09T20:00+0100,131.98,10.69,128.0206,128.0206,2372,10.3
2023-04-09T21:00+0100,127.38,10.01,123.5586,123.5586,2373,9.6
2023-04-09T22:00+0100,124.11,9.53,120.3867,120.3867,2374,8.9
2023-04-09T23:00+0100,109.63,8.65,106.3411,106.3411,2375,8.2
2023-04-10T00:00+0100,103.63,7.56,100.5211,100.5211,2376,7.9
2023-04-10T01:00+0100,93.77,6.95,90.9569,90.9569,2377,7.5
2023-04-10T02:00+0100,84.87,6.37,82.3239,82.3239,2378,7.3
2023-04-10T03:00+0100,84.82,5.8,82.2754,82.2754,2379,7.1
2023-04-10T04:00+0100,81.42,5.35,78.9774,78.9774,2380,6.9
2023-04-10T05:00+0100,78.95,5.1,76.5815,76.5815,2381,6.9
2023-04-10T06:00+0100,82.8,4.89,80.316,80.316,2382,7.9
2023-04-10T07:00+0100,78.73,5.65,76.3681,76.3681,2383,9.8
2023-04-10T08:00+0100,71.28,6.86,69.1416,69.1416,2384,12.1
2023-04-10T09:00+0100,44.89,9.26,43.5433,43.5433,2385,14.4
2023-04-10T10:00+0100,17.83,11.68,17.2951,17.2951,2386,16.6
2023-04-10T11:00+0100,11.75,13.41,11.3975,11.3975,2387,18.1
2023-04-10T12:00+0100,9.58,15.01,9.2926,9.2926,2388,19.3
2023-04-10T13:00+0100,-0.01,15.71,-0.0097,0,2389,19.9
2023-04-10T14:00+0100,-0.81,16.63,-0.7857,0,2390,20.2
2023-04-10T15:00+0100,-0.58,17.24,-0.5626,0,2391,19.9
2023-04-10T16:00+0100,9.57,17.15,9.2829,9.2829,2392,19.1
2023-04-10T17:00+0100,37.76,16.76,36.6272,36.6272,2393,17.8
2023-04-10T18:00+0100,93.64,16.22,90.8308,90.8308,2394,16.4
2023-04-10T19:00+0100,105.62,15.32,102.4514,102.4514,2395,15.1
2023-04-10T20:00+0100,111.03,15.25,107.6991,107.6991,2396,14.5
2023-04-10T21:00+0100,126.68,15.03,122.8796,122.8796,2397,13.8
2023-04-10T22:00+0100,127.71,14.63,123.8787,123.8787,2398,13.2
2023-04-10T23:00+0100,117.83,15,114.2951,114.2951,2399,12.5
2023-04-11T00:00+0100,100.32,15.13,97.3104,97.3104,2400,11.7
2023-04-11T01:00+0100,98.66,15.05,95.7002,95.7002,2401,9.9
2023-04-11T02:00+0100,96.32,14.23,93.4304,93.4304,2402,10.4
2023-04-11T03:00+0100,99.78,14.09,96.7866,96.7866,2403,10.6
2023-04-11T04:00+0100,101.02,13.01,97.9894,97.9894,2404,10.4
2023-04-11T05:00+0100,106.27,11.38,103.0819,103.0819,2405,10.5
2023-04-11T06:00+0100,129.67,10.91,125.7799,125.7799,2406,10.7
2023-04-11T07:00+0100,138.28,10.85,134.1316,134.1316,2407,11
2023-04-11T08:00+0100,146.07,10.59,141.6879,141.6879,2408,11.4
2023-04-11T09:00+0100,139.15,10.24,134.9755,134.9755,2409,11.6
2023-04-11T10:00+0100,134.38,10.02,130.3486,130.3486,2410,12
2023-04-11T11:00+0100,128.77,10.45,124.9069,124.9069,2411,12.3
2023-04-11T12:00+0100,111.5,10.65,108.155,108.155,2412,12.5
2023-04-11T13:00+0100,108.47,10.48,105.2159,105.2159,2413,12.6
2023-04-11T14:00+0100,126.99,11.64,123.1803,123.1803,2414,12.5
2023-04-11T15:00+0100,127.81,11.96,123.9757,123.9757,2415,12.5
2023-04-11T16:00+0100,126.93,12.07,123.1221,123.1221,2416,12.5
2023-04-11T17:00+0100,136.08,11.31,131.9976,131.9976,2417,12.2
2023-04-11T18:00+0100,138.04,10.64,133.8988,133.8988,2418,12
2023-04-11T19:00+0100,152.61,10.47,148.0317,148.0317,2419,11.2
2023-04-11T20:00+0100,151.94,10.19,147.3818,147.3818,2420,10.9
2023-04-11T21:00+0100,139.65,9.73,135.4605,135.4605,2421,10.4
2023-04-11T22:00+0100,136.92,9.38,132.8124,132.8124,2422,9.7
2023-04-11T23:00+0100,128.8,9.12,124.936,124.936,2423,8.9
2023-04-12T00:00+0100,122.96,8.81,119.2712,119.2712,2424,8.7
2023-04-12T01:00+0100,115.46,8.67,111.9962,111.9962,2425,8.1
2023-04-12T02:00+0100,111.84,8.4,108.4848,108.4848,2426,8.1
2023-04-12T03:00+0100,110.95,8.35,107.6215,107.6215,2427,7.9
2023-04-12T04:00+0100,116.77,8.45,113.2669,113.2669,2428,7.8
2023-04-12T05:00+0100,127.58,8.53,123.7526,123.7526,2429,7.9
2023-04-12T06:00+0100,136.61,8.67,132.5117,132.5117,2430,8
2023-04-12T07:00+0100,137.41,8.79,133.2877,133.2877,2431,8.2
2023-04-12T08:00+0100,138.45,9.24,134.2965,134.2965,2432,8.5
2023-04-12T09:00+0100,137.06,10.17,132.9482,132.9482,2433,8.8
2023-04-12T10:00+0100,136.74,12.32,132.6378,132.6378,2434,9
2023-04-12T11:00+0100,135.04,14.3,130.9888,130.9888,2435,9.2
2023-04-12T12:00+0100,129.97,14.01,126.0709,126.0709,2436,12.5
2023-04-12T13:00+0100,129.91,13.78,126.0127,126.0127,2437,15.3
2023-04-12T14:00+0100,132.81,13.12,128.8257,128.8257,2438,16.7
2023-04-12T15:00+0100,132.94,13.48,128.9518,128.9518,2439,16.9
2023-04-12T16:00+0100,137.05,12.51,132.9385,132.9385,2440,17.5
2023-04-12T17:00+0100,138.41,11.84,134.2577,134.2577,2441,17
2023-04-12T18:00+0100,137.76,11.55,133.6272,133.6272,2442,16.1
2023-04-12T19:00+0100,140.59,9.73,136.3723,136.3723,2443,15.2
2023-04-12T20:00+0100,138,8.9,133.86,133.86,2444,14.6
2023-04-12T21:00+0100,133.07,8.8,129.0779,129.0779,2445,14.1
2023-04-12T22:00+0100,134.89,7.77,130.8433,130.8433,2446,13.5
2023-04-12T23:00+0100,134.92,7.46,130.8724,130.8724,2447,13
2023-04-13T00:00+0100,126.95,8.15,123.1415,123.1415,2448,12.2
2023-04-13T01:00+0100,119.91,8,116.3127,116.3127,2449,11.4
2023-04-13T02:00+0100,116.82,7.5,113.3154,113.3154,2450,10.8
2023-04-13T03:00+0100,115.7,7.27,112.229,112.229,2451,10.3
2023-04-13T04:00+0100,116.07,7.09,112.5879,112.5879,2452,10.1
2023-04-13T05:00+0100,131.04,6.54,127.1088,127.1088,2453,10.1
2023-04-13T06:00+0100,137.02,6.56,132.9094,132.9094,2454,10.2
2023-04-13T07:00+0100,148.32,6.53,143.8704,143.8704,2455,10.7
2023-04-13T08:00+0100,156.13,6.9,151.4461,151.4461,2456,11.2
2023-04-13T09:00+0100,150.61,7.67,146.0917,146.0917,2457,12.3
2023-04-13T10:00+0100,146.06,8.06,141.6782,141.6782,2458,13.8
2023-04-13T11:00+0100,146,8.9,141.62,141.62,2459,15.4
2023-04-13T12:00+0100,126.3,9.79,122.511,122.511,2460,16.9
2023-04-13T13:00+0100,125.25,8.96,121.4925,121.4925,2461,18.4
2023-04-13T14:00+0100,131.3,8.6,127.361,127.361,2462,18.8
2023-04-13T15:00+0100,126.15,9.21,122.3655,122.3655,2463,19.2
2023-04-13T16:00+0100,133.06,7.25,129.0682,129.0682,2464,19.5
2023-04-13T17:00+0100,133.77,6.11,129.7569,129.7569,2465,19.5
2023-04-13T18:00+0100,145.07,5.78,140.7179,140.7179,2466,18.6
2023-04-13T19:00+0100,171.94,5.61,166.7818,166.7818,2467,17.5
2023-04-13T20:00+0100,175.47,5.69,170.2059,170.2059,2468,16.4
2023-04-13T21:00+0100,159.36,5.58,154.5792,154.5792,2469,15.2
2023-04-13T22:00+0100,153.26,5.52,148.6622,148.6622,2470,14
2023-04-13T23:00+0100,134.84,5.33,130.7948,130.7948,2471,12.9
2023-04-14T00:00+0100,124.14,5.31,120.4158,120.4158,2472,11.8
2023-04-14T01:00+0100,117.6,5.34,114.072,114.072,2473,10.6
2023-04-14T02:00+0100,116.69,5.33,113.1893,113.1893,2474,10
2023-04-14T03:00+0100,114,5.22,110.58,110.58,2475,9.4
2023-04-14T04:00+0100,114.13,4.86,110.7061,110.7061,2476,9
2023-04-14T05:00+0100,121.06,4.56,117.4282,117.4282,2477,8.9
2023-04-14T06:00+0100,154.6,4.81,149.962,149.962,2478,10.1
2023-04-14T07:00+0100,178.92,5.69,173.5524,173.5524,2479,11.7
2023-04-14T08:00+0100,179.96,6.5,174.5612,174.5612,2480,14.2
2023-04-14T09:00+0100,159.62,8.15,154.8314,154.8314,2481,16.3
2023-04-14T10:00+0100,140.97,9.63,136.7409,136.7409,2482,18.6
2023-04-14T11:00+0100,129.91,10.56,126.0127,126.0127,2483,19.1
2023-04-14T12:00+0100,117.93,10.79,114.3921,114.3921,2484,19
2023-04-14T13:00+0100,114.45,11.52,111.0165,111.0165,2485,19.2
2023-04-14T14:00+0100,112.64,11.78,109.2608,109.2608,2486,18.9
2023-04-14T15:00+0100,115.6,12.75,112.132,112.132,2487,18.1
2023-04-14T16:00+0100,118.95,12.24,115.3815,115.3815,2488,17.2
2023-04-14T17:00+0100,129,12.29,125.13,125.13,2489,16.1
2023-04-14T18:00+0100,142.01,12.05,137.7497,137.7497,2490,14.9
2023-04-14T19:00+0100,158.09,11.39,153.3473,153.3473,2491,13.8
2023-04-14T20:00+0100,157.54,10.26,152.8138,152.8138,2492,13.2
2023-04-14T21:00+0100,144.88,9.26,140.5336,140.5336,2493,12.5
2023-04-14T22:00+0100,136.03,8.8,131.9491,131.9491,2494,11.8
2023-04-14T23:00+0100,130.71,8.22,126.7887,126.7887,2495,11
2023-04-15T00:00+0100,126.42,7.7,122.6274,122.6274,2496,10.8
2023-04-15T01:00+0100,120.02,6.7,116.4194,116.4194,2497,10.6
2023-04-15T02:00+0100,116.07,6.71,112.5879,112.5879,2498,10.4
2023-04-15T03:00+0100,115.48,6.7,112.0156,112.0156,2499,10.3
2023-04-15T04:00+0100,115.56,6.76,112.0932,112.0932,2500,10.2
2023-04-15T05:00+0100,118.62,6.89,115.0614,115.0614,2501,10.2
2023-04-15T06:00+0100,127.79,6.93,123.9563,123.9563,2502,11.5
2023-04-15T07:00+0100,128.98,7.29,125.1106,125.1106,2503,13.1
2023-04-15T08:00+0100,129.71,7.87,125.8187,125.8187,2504,14.4
2023-04-15T09:00+0100,132.9,8.69,128.913,128.913,2505,16.2
2023-04-15T10:00+0100,121.63,9.45,117.9811,117.9811,2506,17.9
2023-04-15T11:00+0100,116.03,9.3,112.5491,112.5491,2507,19.9
2023-04-15T12:00+0100,107.04,9.62,103.8288,103.8288,2508,20.9
2023-04-15T13:00+0100,100.16,10.01,97.1552,97.1552,2509,21.7
2023-04-15T14:00+0100,99.54,10.22,96.5538,96.5538,2510,21.8
2023-04-15T15:00+0100,102.4,9.92,99.328,99.328,2511,21.9
2023-04-15T16:00+0100,115.03,9.6,111.5791,111.5791,2512,21.4
2023-04-15T17:00+0100,124.78,9.42,121.0366,121.0366,2513,20.8
2023-04-15T18:00+0100,132.82,9.04,128.8354,128.8354,2514,19.8
2023-04-15T19:00+0100,131.87,8.78,127.9139,127.9139,2515,18.6
2023-04-15T20:00+0100,130.99,8.86,127.0603,127.0603,2516,17.3
2023-04-15T21:00+0100,125.66,8.42,121.8902,121.8902,2517,15.9
2023-04-15T22:00+0100,127.82,8.51,123.9854,123.9854,2518,14.6
2023-04-15T23:00+0100,116.94,8.21,113.4318,113.4318,2519,13.3
2023-04-16T00:00+0100,117.35,8.25,113.8295,113.8295,2520,12.1
2023-04-16T01:00+0100,116.07,8.14,112.5879,112.5879,2521,10.6
2023-04-16T02:00+0100,112.51,8.2,109.1347,109.1347,2522,9.8
2023-04-16T03:00+0100,112.06,8.17,108.6982,108.6982,2523,9.1
2023-04-16T04:00+0100,112.14,8.1,108.7758,108.7758,2524,8.6
2023-04-16T05:00+0100,113.5,7.92,110.095,110.095,2525,8.4
2023-04-16T06:00+0100,115.8,7.95,112.326,112.326,2526,9.6
2023-04-16T07:00+0100,108.45,8.05,105.1965,105.1965,2527,11.5
2023-04-16T08:00+0100,109.21,7.85,105.9337,105.9337,2528,13.5
2023-04-16T09:00+0100,111.32,7.7,107.9804,107.9804,2529,15.4
2023-04-16T10:00+0100,103.02,7.83,99.9294,99.9294,2530,17.2
2023-04-16T11:00+0100,101.25,8.21,98.2125,98.2125,2531,18.6
2023-04-16T12:00+0100,98.73,8.76,95.7681,95.7681,2532,19.8
2023-04-16T13:00+0100,88.4,9.05,85.748,85.748,2533,20.5
2023-04-16T14:00+0100,83.62,9.42,81.1114,81.1114,2534,20.9
2023-04-16T15:00+0100,79.24,9.43,76.8628,76.8628,2535,20.8
2023-04-16T16:00+0100,88.92,9.37,86.2524,86.2524,2536,20.1
2023-04-16T17:00+0100,103.07,9.2,99.9779,99.9779,2537,19.1
2023-04-16T18:00+0100,124.53,9.16,120.7941,120.7941,2538,17.6
2023-04-16T19:00+0100,133.54,8.98,129.5338,129.5338,2539,16.2
2023-04-16T20:00+0100,137.6,8.97,133.472,133.472,2540,15.5
2023-04-16T21:00+0100,133.57,8.68,129.5629,129.5629,2541,14.9
2023-04-16T22:00+0100,132,8.54,128.04,128.04,2542,14.2
2023-04-16T23:00+0100,128.81,8.46,124.9457,124.9457,2543,13.6
2023-04-17T00:00+0100,113.19,8.39,109.7943,109.7943,2544,13.7
2023-04-17T01:00+0100,112.11,8.44,108.7467,108.7467,2545,13.8
2023-04-17T02:00+0100,107.59,8.43,104.3623,104.3623,2546,13.9
2023-04-17T03:00+0100,104.87,8.45,101.7239,101.7239,2547,14
2023-04-17T04:00+0100,105.14,8.44,101.9858,101.9858,2548,14.1
2023-04-17T05:00+0100,112.49,8.23,109.1153,109.1153,2549,14.2
2023-04-17T06:00+0100,138.18,8.12,134.0346,134.0346,2550,14.3
2023-04-17T07:00+0100,166.63,8.15,161.6311,161.6311,2551,14.7
2023-04-17T08:00+0100,171.99,8.11,166.8303,166.8303,2552,16.7
2023-04-17T09:00+0100,151.19,8.64,146.6543,146.6543,2553,17.7
2023-04-17T10:00+0100,136.74,10.33,132.6378,132.6378,2554,18.7
2023-04-17T11:00+0100,131.93,11.28,127.9721,127.9721,2555,21.1
2023-04-17T12:00+0100,125.92,12.12,122.1424,122.1424,2556,22
2023-04-17T13:00+0100,113.79,13.3,110.3763,110.3763,2557,21.5
2023-04-17T14:00+0100,116.85,13.7,113.3445,113.3445,2558,21.3
2023-04-17T15:00+0100,124.9,14.3,121.153,121.153,2559,20.6
2023-04-17T16:00+0100,124.95,13.78,121.2015,121.2015,2560,19.9
